index,nlipktrlsm,tahuntrlsm,kdjektrlsm,jalur,llsketrlsm,toefltrlsm,kursitrlsm,jcutitrlsm,stwsdtrlsm,nmpstmspst,preditrlsm,tepat_waktu
3692,2.0,2013.0,2,1,7413.0,400.0,46.0,0.0,0.0,6,4,False
357,1.0,2009.0,2,0,5158.0,400.0,77.0,0.0,0.0,2,4,False
2576,2.0,2012.0,2,0,4439.0,440.0,77.0,0.0,0.0,6,4,True
773,3.0,2014.0,2,1,8356.0,467.0,32.0,0.0,0.0,5,2,False
2447,3.0,2009.0,2,0,4981.0,427.0,77.0,0.0,0.0,4,2,True
3872,3.0,2015.0,2,4,8436.0,430.0,39.0,0.0,0.0,1,2,True
3643,2.0,2012.0,1,0,4746.0,400.0,77.0,0.0,0.0,2,4,False
931,3.0,2013.0,2,1,6844.0,423.0,12.0,0.0,0.0,6,2,True
2221,3.0,2011.0,2,1,5826.0,507.5,5.0,0.0,0.0,4,2,True
3916,3.0,2015.0,2,1,8489.0,417.0,152.0,0.0,0.0,4,4,True
1638,3.0,2014.0,2,4,7795.0,400.0,34.0,0.0,0.0,1,2,True
851,3.0,2013.0,1,4,7027.0,400.0,30.0,0.0,0.0,1,2,True
2324,1.0,2011.0,2,4,6766.0,400.0,97.0,0.0,0.0,1,4,False
3007,1.0,2011.0,2,3,6327.0,470.0,81.0,0.0,0.0,2,4,False
1527,1.0,2008.0,1,0,5065.0,407.0,77.0,0.0,0.0,1,4,False
3835,2.0,2015.0,2,2,8406.0,420.0,121.0,0.0,0.0,3,4,True
2260,2.0,2012.0,2,1,6702.0,443.0,33.0,0.0,0.0,6,4,False
1677,3.0,2014.0,2,1,7852.0,400.0,64.0,0.0,0.0,4,2,True
1700,2.0,2013.0,1,1,7875.0,400.0,152.125,0.0,0.0,5,4,False
3705,2.0,2013.0,2,2,7425.0,410.0,64.0,0.0,0.0,3,4,False
3246,1.0,2008.0,1,0,6028.0,420.0,152.125,0.0,0.0,5,4,False
2792,3.0,2010.0,2,1,5310.0,477.0,77.0,0.0,0.0,4,2,True
938,2.0,2011.0,2,2,6851.0,403.0,72.0,0.0,0.0,3,4,False
1355,2.0,2012.0,2,4,6542.0,400.0,152.125,0.0,0.0,1,4,True
243,1.0,2012.0,2,0,4621.0,410.0,77.0,0.0,0.0,2,4,False
1617,3.0,2014.0,2,4,7774.0,400.0,32.0,0.0,0.0,1,2,True
900,2.0,2010.0,2,1,7076.0,437.0,132.0,0.0,0.0,5,4,False
1032,2.0,2014.0,2,1,7906.0,433.0,58.0,0.0,0.0,6,4,True
2204,3.0,2011.0,2,1,5809.0,463.0,10.0,0.0,0.0,4,2,True
2127,1.0,2010.0,1,1,6163.0,400.0,124.0,0.0,0.0,5,4,False
3346,2.0,2014.0,2,3,8207.0,410.0,77.0,0.0,0.0,2,4,False
2826,2.0,2013.0,2,1,7560.0,480.0,60.0,0.0,0.0,6,4,False
2791,2.0,2009.0,1,0,5332.0,400.0,77.0,0.0,0.0,4,4,False
133,3.0,2010.0,2,3,5684.0,450.0,22.0,0.0,0.0,2,2,False
1428,1.0,2009.0,1,0,6617.0,450.0,152.125,0.0,0.0,5,4,False
2374,2.0,2009.0,2,0,4910.0,400.0,77.0,0.0,0.0,6,4,True
3629,1.0,2012.0,1,0,4735.0,490.0,77.0,0.0,0.0,3,4,False
2859,2.0,2013.0,2,1,7593.0,400.0,66.0,0.0,0.0,6,4,False
2905,1.0,2012.0,1,4,7639.0,443.0,134.0,0.0,0.0,1,4,False
3187,2.0,2011.0,1,4,5959.0,400.0,152.125,0.0,0.0,1,4,True
1208,1.0,2011.0,1,1,8082.0,410.0,152.125,0.0,0.0,5,4,False
2824,2.0,2013.0,2,1,7558.0,413.0,62.0,0.0,0.0,6,4,False
2910,1.0,2012.0,1,4,7644.0,457.0,135.0,0.0,0.0,1,4,False
2974,1.0,2009.0,2,0,6308.0,440.0,60.0,0.0,0.0,6,4,False
1820,3.0,2014.0,2,1,7840.0,400.0,61.0,0.0,0.0,4,2,True
1316,2.0,2012.0,2,3,6504.0,433.0,92.0,0.0,0.0,2,4,True
2402,2.0,2009.0,1,0,4936.0,400.0,77.0,0.0,0.0,2,4,True
2774,3.0,2010.0,1,4,5294.0,400.0,77.0,0.0,0.0,1,2,True
384,1.0,2008.0,1,0,5183.0,400.0,77.0,0.0,0.0,1,4,False
702,2.0,2014.0,1,2,8285.0,430.0,46.0,0.0,0.0,3,4,False
2900,3.0,2013.0,1,3,7634.0,443.0,22.0,0.0,0.0,2,2,False
3922,3.0,2015.0,2,1,8495.0,473.0,77.0,0.0,0.0,4,2,True
14,2.0,2012.0,2,1,6209.0,437.0,41.0,0.0,0.0,6,4,True
495,1.0,2012.0,2,3,7168.0,400.0,77.0,0.0,0.0,2,4,False
972,1.0,2011.0,2,4,6885.0,400.0,105.0,0.0,0.0,1,4,False
2453,2.0,2008.0,2,0,4987.0,433.0,77.0,0.0,0.0,4,4,False
30,2.0,2011.0,2,3,6226.0,437.0,63.0,0.0,0.0,2,4,False
974,2.0,2012.0,1,4,6887.0,420.0,103.0,0.0,0.0,1,4,False
3263,3.0,2011.0,1,1,6010.0,493.0,8.0,0.0,0.0,5,2,True
1989,3.0,2012.0,2,0,4855.0,400.0,77.0,0.0,0.0,1,2,True
3697,3.0,2014.0,1,1,7417.0,417.0,4.0,0.0,0.0,6,2,True
1666,3.0,2014.0,2,1,7841.0,400.0,63.0,0.0,0.0,4,2,True
848,2.0,2010.0,1,4,7024.0,403.0,115.0,0.0,0.0,1,4,False
3428,0.5,2008.0,2,0,5381.0,400.0,75.0,0.0,0.0,3,4,False
2503,1.0,2011.0,1,3,5580.0,400.0,45.0,0.0,0.0,2,4,True
2197,2.0,2010.0,1,1,5801.0,430.0,91.0,0.0,0.0,4,4,False
2730,3.0,2010.0,2,2,5251.0,417.0,77.0,0.0,0.0,3,2,True
2169,3.0,2011.0,2,2,5774.0,407.0,37.0,0.0,0.0,3,2,True
3153,2.0,2011.0,2,3,5926.0,400.0,112.0,0.0,0.0,2,4,True
3766,3.0,2013.0,1,4,7486.0,437.0,21.0,0.0,0.0,1,2,False
104,1.0,2010.0,2,1,5655.0,400.0,61.0,0.0,0.0,6,4,False
2027,2.0,2012.0,1,0,4893.0,400.0,77.0,0.0,0.0,5,4,True
846,3.0,2013.0,2,4,7022.0,413.0,35.0,0.0,0.0,1,2,True
2541,3.0,2009.0,1,0,5619.0,423.0,77.0,0.0,0.0,5,4,False
2074,2.0,2011.0,1,3,6111.0,507.5,66.0,0.0,0.0,2,4,False
428,2.0,2012.0,1,1,7101.0,400.0,77.0,0.0,0.0,6,4,False
3020,2.0,2012.0,2,3,6340.0,440.0,77.0,0.0,0.0,2,4,True
1624,2.0,2014.0,2,4,7781.0,423.0,129.0,0.0,0.0,1,4,True
2883,2.0,2013.0,2,3,7617.0,400.0,108.0,0.0,0.0,2,4,False
2709,2.0,2010.0,2,1,5230.0,423.0,77.0,0.0,0.0,6,4,True
2268,3.0,2011.0,2,2,6710.0,507.5,52.0,0.0,0.0,3,4,False
3351,2.0,2014.0,2,3,8212.0,430.0,152.125,0.0,0.0,2,4,False
2572,2.0,2012.0,2,0,4435.0,400.0,77.0,0.0,0.0,6,4,True
1270,2.0,2011.0,1,2,6457.0,457.0,60.0,0.0,0.0,3,4,False
2473,2.0,2010.0,2,1,5550.0,407.0,24.0,0.0,0.0,6,4,False
1822,3.0,2014.0,2,1,7842.0,480.0,54.0,0.0,0.0,4,2,True
1968,3.0,2012.0,2,0,4834.0,410.0,77.0,0.0,0.0,2,2,True
3344,2.0,2014.0,2,3,8205.0,427.0,77.0,0.0,0.0,2,4,False
393,2.0,2008.0,1,0,5192.0,400.0,77.0,0.0,0.0,4,4,False
3118,2.0,2009.0,1,0,5899.0,400.0,100.0,0.0,0.0,3,4,False
2106,2.0,2011.0,1,1,6142.0,400.0,97.0,0.0,0.0,4,4,False
38,2.0,2011.0,2,3,6234.0,407.0,64.0,0.0,0.0,2,4,False
1485,2.0,2009.0,2,0,5023.0,400.0,77.0,0.0,0.0,3,4,True
1695,3.0,2011.0,2,1,7870.0,450.0,152.125,0.0,0.0,5,4,False
1709,2.0,2013.0,2,1,7884.0,413.0,152.125,0.0,0.0,5,4,False
2305,2.0,2012.0,2,3,6747.0,463.0,80.0,0.0,0.0,2,4,False
234,2.0,2012.0,1,0,4612.0,400.0,77.0,0.0,0.0,2,4,False
1797,2.0,2014.0,1,4,7798.0,430.0,133.0,0.0,0.0,1,4,True
2124,2.0,2008.0,2,0,6161.0,483.0,122.0,0.0,0.0,5,4,False
427,2.0,2013.0,1,1,7100.0,423.0,77.0,0.0,0.0,6,4,True
3234,2.0,2011.0,1,1,6005.0,400.0,152.125,0.0,0.0,4,4,False
3960,3.0,2015.0,1,1,8533.0,407.0,82.0,0.0,0.0,5,2,True
2741,3.0,2010.0,2,3,5264.0,400.0,77.0,0.0,0.0,2,2,True
205,1.0,2012.0,1,6,4582.0,400.0,77.0,0.0,0.0,6,4,False
2319,2.0,2012.0,2,4,6761.0,403.0,92.0,0.0,0.0,1,4,False
628,2.0,2013.0,2,1,7301.0,400.0,77.0,0.0,0.0,4,4,True
1863,2.0,2013.0,2,1,7884.0,413.0,152.125,0.0,0.0,5,4,False
1395,2.0,2012.0,2,4,6583.0,400.0,152.125,0.0,0.0,1,4,True
3785,3.0,2013.0,2,1,2103.0,503.0,24.0,0.0,0.0,5,2,False
2912,2.0,2013.0,2,4,7646.0,400.0,128.0,0.0,0.0,1,4,False
3879,2.0,2015.0,2,4,8450.0,400.0,142.0,0.0,0.0,1,4,True
2071,3.0,2011.0,2,3,6108.0,450.0,3.125,0.0,0.0,2,2,False
3459,2.0,2010.0,2,3,5404.0,400.0,91.0,0.0,0.0,2,4,True
1433,3.0,2009.0,1,0,6640.0,480.0,152.125,0.0,0.0,5,4,False
2624,2.0,2012.0,2,0,4487.0,400.0,77.0,0.0,0.0,2,4,True
1680,3.0,2014.0,2,1,7855.0,427.0,68.0,0.0,0.0,4,2,True
3320,2.0,2014.0,1,2,8180.0,403.0,77.0,0.0,0.0,3,4,False
3411,2.0,2010.0,2,1,5352.0,413.0,49.0,0.0,0.0,6,4,True
2104,2.0,2011.0,2,1,6140.0,403.0,88.0,0.0,0.0,4,4,False
3079,1.0,2010.0,1,1,6399.0,400.0,116.0,0.0,0.0,5,4,False
3151,2.0,2011.0,2,3,5921.0,507.5,113.0,0.0,0.0,2,4,True
3743,3.0,2013.0,2,3,7463.0,430.0,20.0,0.0,0.0,2,2,False
2952,0.5,2010.0,1,1,7686.0,400.0,152.125,0.0,0.0,5,4,False
1424,2.0,2012.0,1,1,6612.0,410.0,133.0,0.0,0.0,4,4,True
3345,2.0,2014.0,2,3,8206.0,410.0,77.0,0.0,0.0,2,4,False
1999,2.0,2011.0,2,4,4865.0,407.0,77.0,0.0,0.0,1,4,True
2545,2.0,2010.0,1,1,5618.0,400.0,80.0,0.0,0.0,5,4,False
3930,2.0,2015.0,2,1,8503.0,437.0,152.125,0.0,0.0,4,4,True
2980,2.0,2012.0,1,1,6300.0,493.0,47.0,0.0,0.0,6,4,True
867,2.0,2012.0,1,4,7043.0,400.0,114.0,0.0,0.0,1,4,False
2349,2.0,2012.0,1,1,6791.0,400.0,128.0,0.0,0.0,5,4,False
3549,3.0,2010.0,2,1,5497.0,453.0,23.0,0.0,0.0,4,2,True
2736,3.0,2010.0,1,2,5260.0,410.0,77.0,0.0,0.0,3,2,True
3043,2.0,2011.0,1,1,6362.0,443.0,98.0,0.0,0.0,4,4,False
3464,2.0,2010.0,2,3,5410.0,410.0,97.0,0.0,0.0,2,4,True
3142,2.0,2008.0,1,0,5922.0,403.0,120.0,0.0,0.0,2,4,False
2773,3.0,2010.0,1,4,5293.0,427.0,77.0,0.0,0.0,1,2,True
2692,3.0,2012.0,1,0,4555.0,335.5,77.0,0.0,0.0,5,4,False
3554,2.0,2010.0,1,1,5502.0,453.0,152.125,0.0,0.0,4,4,False
2870,2.0,2013.0,2,2,7604.0,400.0,88.0,0.0,0.0,3,4,False
242,2.0,2012.0,2,0,4620.0,420.0,77.0,0.0,0.0,2,4,False
3333,2.0,2014.0,1,3,8194.0,400.0,77.0,0.0,0.0,2,4,False
834,1.0,2012.0,1,3,7010.0,470.0,106.0,0.0,0.0,2,4,False
1196,2.0,2011.0,1,1,8070.0,480.0,152.125,0.0,0.0,5,4,False
499,1.0,2012.0,2,3,7172.0,410.0,77.0,0.0,0.0,2,4,False
3949,2.0,2014.0,1,1,8522.0,427.0,152.125,0.0,0.0,5,4,False
377,1.0,2008.0,1,0,5176.0,400.0,77.0,0.0,0.0,1,4,False
2484,2.0,2010.0,1,1,5561.0,400.0,23.0,0.0,0.0,6,4,False
31,2.0,2011.0,1,3,6227.0,420.0,65.0,0.0,0.0,2,4,False
365,2.0,2009.0,1,0,5172.0,450.0,77.0,0.0,0.0,2,4,False
3906,3.0,2015.0,2,1,8479.0,463.0,62.0,0.0,0.0,4,2,True
3445,3.0,2010.0,2,2,5393.0,507.0,4.0,0.0,0.0,3,2,True
3310,3.0,2014.0,2,2,8170.0,433.0,77.0,0.0,0.0,3,2,False
3601,3.0,2012.0,1,0,4707.0,423.0,77.0,0.0,0.0,6,2,True
2836,3.0,2011.0,2,1,7570.0,400.0,57.0,0.0,0.0,6,4,False
1300,2.0,2012.0,1,3,6487.0,450.0,78.0,0.0,0.0,2,4,True
3311,2.0,2012.0,2,2,8171.0,400.0,77.0,0.0,0.0,3,4,False
3799,2.0,2013.0,2,1,7519.0,437.0,128.0,0.0,0.0,5,4,False
1197,1.0,2011.0,1,1,8071.0,400.0,152.125,0.0,0.0,5,4,False
2024,1.0,2012.0,2,0,4890.0,417.0,77.0,0.0,0.0,5,4,False
1849,3.0,2011.0,2,1,7870.0,450.0,152.125,0.0,0.0,5,4,False
3830,2.0,2014.0,2,1,8401.0,420.0,113.0,0.0,0.0,6,4,False
2282,2.0,2012.0,1,2,6724.0,400.0,66.0,0.0,0.0,3,4,False
2835,3.0,2014.0,2,1,7569.0,460.0,10.0,0.0,0.0,6,2,True
108,2.0,2010.0,2,1,5659.0,400.0,52.0,0.0,0.0,6,4,False
1337,3.0,2012.0,2,3,6525.0,487.0,63.0,0.0,0.0,2,2,True
3271,2.0,2010.0,1,1,6023.0,423.0,152.125,0.0,0.0,5,4,False
1902,2.0,2012.0,2,0,4391.0,400.0,77.0,0.0,0.0,1,4,False
2887,2.0,2013.0,2,3,7621.0,400.0,101.0,0.0,0.0,2,4,False
3251,2.0,2008.0,1,0,6037.0,423.0,152.125,0.0,0.0,5,4,False
2923,3.0,2014.0,1,4,7657.0,450.0,28.0,0.0,0.0,1,2,True
539,2.0,2013.0,2,3,7212.0,400.0,77.0,0.0,0.0,2,4,True
2262,1.0,2010.0,1,1,6704.0,400.0,51.0,0.0,0.0,6,4,False
553,2.0,2013.0,2,3,7226.0,400.0,77.0,0.0,0.0,2,4,True
3269,2.0,2010.0,1,1,6016.0,423.0,152.125,0.0,0.0,5,4,False
3307,2.0,2014.0,2,2,8167.0,400.0,77.0,0.0,0.0,3,4,False
987,2.0,2012.0,1,1,6901.0,400.0,112.0,0.0,0.0,4,4,False
3542,2.0,2010.0,2,1,5490.0,400.0,152.125,0.0,0.0,4,4,True
917,3.0,2013.0,2,1,6830.0,417.0,8.0,0.0,0.0,6,2,True
1093,2.0,2014.0,2,3,7967.0,423.0,105.0,0.0,0.0,2,4,True
364,1.0,2009.0,2,0,5171.0,413.0,77.0,0.0,0.0,2,4,False
488,2.0,2013.0,2,3,7161.0,400.0,77.0,0.0,0.0,2,4,True
926,2.0,2013.0,2,1,6839.0,400.0,52.0,0.0,0.0,6,4,True
1636,3.0,2014.0,2,4,7793.0,503.0,42.0,0.0,0.0,1,2,True
3182,2.0,2011.0,1,3,6061.0,477.0,118.0,0.0,0.0,2,4,True
55,3.0,2012.0,2,4,6251.0,413.0,5.0,0.0,0.0,1,2,True
270,2.0,2012.0,2,6,4648.0,400.0,77.0,0.0,0.0,2,4,False
3561,1.0,2008.0,1,0,5511.0,437.0,152.125,0.0,0.0,5,4,False
2190,1.0,2008.0,2,0,5798.0,400.0,76.0,0.0,0.0,1,4,False
1307,2.0,2012.0,2,3,6495.0,443.0,88.0,0.0,0.0,2,4,True
2992,2.0,2011.0,1,1,6314.0,407.0,50.0,0.0,0.0,6,4,False
1705,2.0,2013.0,1,1,7880.0,457.0,152.125,0.0,0.0,5,4,False
448,3.0,2013.0,2,2,7121.0,453.0,77.0,0.0,0.0,3,2,True
2642,2.0,2012.0,2,0,4505.0,403.0,77.0,0.0,0.0,1,4,True
3611,3.0,2012.0,1,0,4717.0,447.0,77.0,0.0,0.0,3,2,False
1955,3.0,2012.0,2,0,4819.0,487.0,77.0,0.0,0.0,3,2,True
1524,2.0,2009.0,2,0,5062.0,503.0,77.0,0.0,0.0,1,4,False
808,1.0,2010.0,1,1,6984.0,400.0,84.0,0.0,0.0,6,4,False
19,3.0,2011.0,2,2,6215.0,413.0,12.0,0.0,0.0,3,2,False
2054,2.0,2010.0,1,2,6091.0,410.0,51.0,0.0,0.0,3,4,False
207,2.0,2012.0,2,0,4584.0,400.0,77.0,0.0,0.0,3,4,False
3016,2.0,2012.0,2,3,6336.0,460.0,70.0,0.0,0.0,2,4,True
3637,1.0,2012.0,2,0,4740.0,407.0,77.0,0.0,0.0,2,4,False
2287,3.0,2012.0,2,2,6729.0,473.0,9.0,0.0,0.0,3,2,False
1161,3.0,2014.0,2,4,8035.0,450.0,140.0,0.0,0.0,1,2,True
147,1.0,2012.0,1,4,5698.0,440.0,83.0,0.0,0.0,1,4,True
504,1.0,2012.0,2,3,7177.0,430.0,77.0,0.0,0.0,2,4,False
692,2.0,2013.0,2,1,7365.0,430.0,77.0,0.0,0.0,5,4,True
515,2.0,2013.0,2,3,7188.0,467.0,77.0,0.0,0.0,2,4,True
1900,3.0,2012.0,1,0,4389.0,410.0,77.0,0.0,0.0,1,2,False
1119,1.0,2012.0,1,3,7993.0,453.0,114.0,0.0,0.0,2,4,False
6,2.0,2011.0,1,1,6200.0,430.0,43.0,0.0,0.0,6,4,False
2030,2.0,2011.0,2,1,6067.0,400.0,33.0,0.0,0.0,6,4,False
3048,3.0,2012.0,2,1,6367.0,463.0,3.125,0.0,0.0,4,2,True
599,2.0,2013.0,2,4,7272.0,403.0,77.0,0.0,0.0,1,4,True
2914,1.0,2013.0,2,4,7648.0,413.0,132.0,0.0,0.0,1,4,False
500,2.0,2013.0,2,3,7173.0,417.0,77.0,0.0,0.0,2,4,True
1422,1.0,2012.0,2,1,6610.0,423.0,137.0,0.0,0.0,4,4,True
583,2.0,2012.0,1,4,7256.0,427.0,77.0,0.0,0.0,1,4,False
2583,2.0,2012.0,2,0,4446.0,400.0,77.0,0.0,0.0,6,4,True
1256,3.0,2012.0,2,1,6444.0,490.0,5.0,0.0,0.0,6,2,True
560,1.0,2010.0,2,4,7233.0,407.0,77.0,0.0,0.0,1,4,False
3510,2.0,2012.0,1,4,5458.0,400.0,137.0,0.0,0.0,1,4,True
1055,3.0,2014.0,2,2,7929.0,460.0,9.0,0.0,0.0,3,2,True
3882,2.0,2015.0,1,4,8453.0,417.0,141.0,0.0,0.0,1,4,True
3364,3.0,2014.0,1,4,8224.0,400.0,77.0,0.0,0.0,1,2,False
3204,2.0,2010.0,2,1,5972.0,400.0,152.125,0.0,0.0,4,4,False
1409,2.0,2012.0,2,1,6597.0,400.0,132.0,0.0,0.0,4,4,True
807,2.0,2012.0,2,1,6983.0,400.0,78.0,0.0,0.0,6,4,False
2546,2.0,2010.0,1,1,5620.0,437.0,86.0,0.0,0.0,5,4,False
2097,3.0,2011.0,1,4,6134.0,440.0,17.0,0.0,0.0,1,2,False
3019,2.0,2012.0,2,3,6339.0,403.0,71.0,0.0,0.0,2,4,True
737,3.0,2015.0,2,4,8320.0,453.0,27.0,0.0,0.0,1,2,True
514,3.0,2013.0,2,3,7187.0,403.0,77.0,0.0,0.0,2,2,True
959,2.0,2012.0,1,3,6872.0,410.0,90.0,0.0,0.0,2,4,False
717,3.0,2014.0,2,3,8300.0,400.0,11.0,0.0,0.0,2,2,False
783,2.0,2013.0,2,1,6959.0,420.0,68.0,0.0,0.0,6,4,True
316,2.0,2009.0,2,0,5118.0,407.0,77.0,0.0,0.0,6,4,False
341,2.0,2008.0,2,0,5145.0,413.0,77.0,0.0,0.0,3,4,False
2107,2.0,2011.0,2,1,6143.0,453.0,96.0,0.0,0.0,4,4,False
795,1.0,2010.0,1,1,6971.0,400.0,85.0,0.0,0.0,6,4,False
801,2.0,2012.0,1,1,6977.0,410.0,75.0,0.0,0.0,6,4,False
1463,3.0,2012.0,2,1,6644.0,400.0,152.125,0.0,0.0,5,4,True
2904,2.0,2012.0,1,4,7638.0,450.0,131.0,0.0,0.0,1,4,False
433,2.0,2013.0,2,1,7106.0,407.0,77.0,0.0,0.0,6,4,True
3074,3.0,2011.0,2,1,6392.0,423.0,34.0,0.0,0.0,5,2,False
1658,3.0,2014.0,1,1,7833.0,400.0,53.0,0.0,0.0,4,2,True
1547,3.0,2009.0,2,0,5085.0,417.0,77.0,0.0,0.0,5,2,False
2361,2.0,2012.0,2,1,6803.0,497.0,118.0,0.0,0.0,5,4,False
1435,1.0,2009.0,1,0,6645.0,403.0,152.125,0.0,0.0,5,4,False
3693,1.0,2011.0,1,1,7414.0,400.0,54.0,0.0,0.0,6,4,False
226,2.0,2012.0,2,0,4604.0,400.0,77.0,0.0,0.0,2,4,False
1065,3.0,2014.0,2,2,7939.0,440.0,18.0,0.0,0.0,3,2,True
289,2.0,2012.0,1,0,4667.0,417.0,77.0,0.0,0.0,4,4,False
2216,3.0,2011.0,1,1,5821.0,400.0,40.0,0.0,0.0,4,2,True
3517,2.0,2012.0,2,4,5465.0,423.0,144.0,0.0,0.0,1,4,True
2265,2.0,2012.0,2,2,6707.0,400.0,70.0,0.0,0.0,3,4,True
955,2.0,2012.0,1,2,6868.0,400.0,86.0,0.0,0.0,3,4,False
2821,2.0,2010.0,1,1,5344.0,427.0,77.0,0.0,0.0,5,4,True
2675,2.0,2012.0,2,0,4538.0,423.0,77.0,0.0,0.0,4,4,True
1920,3.0,2012.0,1,0,4409.0,507.5,77.0,0.0,0.0,5,2,False
485,2.0,2013.0,2,2,7158.0,400.0,77.0,0.0,0.0,3,4,True
3278,3.0,2011.0,1,1,6040.0,477.0,48.0,0.0,0.0,5,2,True
886,2.0,2013.0,2,1,7062.0,407.0,121.0,0.0,0.0,4,4,True
3116,3.0,2008.0,1,0,5889.0,417.0,91.0,0.0,0.0,3,4,False
284,2.0,2012.0,1,0,4662.0,453.0,77.0,0.0,0.0,1,4,False
586,2.0,2013.0,1,4,7259.0,410.0,77.0,0.0,0.0,1,4,True
1734,2.0,2011.0,1,2,7751.0,413.0,111.0,0.0,0.0,3,4,False
2894,2.0,2014.0,2,3,7628.0,410.0,98.0,0.0,0.0,2,4,True
658,2.0,2010.0,1,1,7331.0,440.0,77.0,0.0,0.0,5,4,False
110,1.0,2010.0,1,1,5661.0,400.0,54.0,0.0,0.0,6,4,False
3423,2.0,2010.0,1,1,5370.0,417.0,67.0,0.0,0.0,6,4,True
173,3.0,2011.0,2,1,5724.0,453.0,7.0,0.0,0.0,4,2,True
41,3.0,2012.0,2,3,6237.0,487.0,26.0,0.0,0.0,2,2,True
1507,2.0,2009.0,1,0,5045.0,430.0,77.0,0.0,0.0,2,4,False
436,3.0,2013.0,2,1,7109.0,447.0,77.0,0.0,0.0,6,2,True
915,1.0,2011.0,1,1,6828.0,413.0,69.0,0.0,0.0,6,4,False
2392,2.0,2008.0,1,0,4926.0,400.0,77.0,0.0,0.0,3,4,False
1100,3.0,2014.0,2,3,7974.0,480.0,25.0,0.0,0.0,2,2,True
2451,3.0,2009.0,2,0,4985.0,440.0,77.0,0.0,0.0,4,2,True
1005,2.0,2011.0,1,1,6918.0,400.0,121.0,0.0,0.0,5,4,False
3710,2.0,2013.0,2,2,7430.0,457.0,68.0,0.0,0.0,3,4,False
1229,2.0,2014.0,1,1,8103.0,410.0,152.125,0.0,0.0,5,4,True
2008,3.0,2012.0,1,0,4874.0,443.0,77.0,0.0,0.0,4,2,True
3532,2.0,2010.0,2,1,5477.0,400.0,149.0,0.0,0.0,4,4,True
288,2.0,2012.0,1,0,4666.0,403.0,77.0,0.0,0.0,4,4,False
1319,2.0,2012.0,2,3,6507.0,423.0,79.0,0.0,0.0,2,4,True
3104,2.0,2011.0,1,1,5874.0,400.0,77.0,0.0,0.0,6,4,True
1413,2.0,2012.0,2,1,6601.0,507.5,125.0,0.0,0.0,4,4,True
1434,1.0,2009.0,1,0,6643.0,440.0,152.125,0.0,0.0,5,4,False
1239,2.0,2010.0,2,1,6427.0,407.0,29.0,0.0,0.0,6,4,False
3666,1.0,2012.0,1,1,4769.0,400.0,77.0,0.0,0.0,1,4,True
934,2.0,2013.0,1,1,6847.0,403.0,54.0,0.0,0.0,6,4,True
3712,3.0,2013.0,2,2,7432.0,403.0,14.0,0.0,0.0,3,2,False
2394,1.0,2009.0,2,0,4928.0,400.0,77.0,0.0,0.0,3,4,True
2499,2.0,2010.0,2,3,5577.0,400.0,38.0,0.0,0.0,2,4,False
787,3.0,2013.0,2,1,6963.0,437.0,7.0,0.0,0.0,6,2,True
1381,2.0,2012.0,2,4,6569.0,413.0,152.125,0.0,0.0,1,4,True
2567,2.0,2012.0,2,0,4430.0,430.0,77.0,0.0,0.0,6,4,True
3900,3.0,2015.0,2,1,8472.0,453.0,80.0,0.0,0.0,4,2,True
394,2.0,2009.0,1,0,5193.0,400.0,77.0,0.0,0.0,4,4,False
3498,2.0,2010.0,1,4,5444.0,400.0,123.0,0.0,0.0,1,4,True
1997,3.0,2011.0,1,4,4863.0,457.0,77.0,0.0,0.0,1,4,True
3041,2.0,2009.0,2,0,6384.0,400.0,99.0,0.0,0.0,4,4,False
323,1.0,2009.0,2,0,5129.0,420.0,77.0,0.0,0.0,6,4,False
2755,2.0,2010.0,2,3,5278.0,400.0,77.0,0.0,0.0,2,4,True
1786,3.0,2014.0,2,4,7787.0,420.0,40.0,0.0,0.0,1,2,True
1990,2.0,2012.0,1,0,4856.0,400.0,77.0,0.0,0.0,1,4,False
3708,2.0,2013.0,2,2,7428.0,440.0,56.0,0.0,0.0,3,4,False
3715,3.0,2013.0,1,2,7435.0,480.0,15.0,0.0,0.0,3,2,False
732,2.0,2014.0,1,4,8315.0,417.0,65.0,0.0,0.0,1,4,False
2879,2.0,2013.0,2,3,7613.0,410.0,103.0,0.0,0.0,2,4,False
2383,2.0,2009.0,2,0,4924.0,433.0,77.0,0.0,0.0,6,4,True
2015,3.0,2012.0,1,0,4882.0,400.0,77.0,0.0,0.0,5,2,False
3443,2.0,2010.0,2,2,5387.0,400.0,78.0,0.0,0.0,3,4,True
1198,1.0,2011.0,1,1,8072.0,430.0,152.125,0.0,0.0,5,4,False
1062,3.0,2014.0,2,2,7936.0,433.0,14.0,0.0,0.0,3,2,True
3166,1.0,2011.0,2,3,5939.0,427.0,138.0,0.0,0.0,2,4,True
1377,3.0,2012.0,2,4,6565.0,417.0,152.125,0.0,0.0,1,4,True
572,2.0,2013.0,2,4,7245.0,433.0,77.0,0.0,0.0,1,4,True
1964,3.0,2012.0,2,0,4830.0,400.0,77.0,0.0,0.0,2,2,True
3642,2.0,2012.0,1,0,4745.0,400.0,77.0,0.0,0.0,2,4,False
751,3.0,2015.0,2,1,8334.0,440.0,28.0,0.0,0.0,4,2,True
524,2.0,2013.0,2,3,7197.0,457.0,77.0,0.0,0.0,2,4,True
202,1.0,2012.0,1,6,4579.0,400.0,77.0,0.0,0.0,6,4,False
